player_id,total_mentions,total_sentiment,avg_sentiment,total_transfer,total_injury,total_contract,total_performance,total_recency_score
49499,4,0.2809250520874283,0.07023126302185707,2,3,1,4,0.2562561832071257
50202,1,0.084505772005772,0.084505772005772,1,1,1,0,0.2775461770650799
50362,3,0.5283873857623858,0.1761291285874619,3,0,0,1,0.2775461770650799
50512,15,1.330059050663856,0.0886706033775904,7,7,1,15,0.2056230089567596
51100,14,0.9123449960297697,0.06516749971641213,7,4,3,14,0.2863750680933019
51321,2,0.09638296533371679,0.048191482666858396,0,1,0,2,0.319479993749031
51471,4,0.3010467917499165,0.07526169793747912,1,2,1,4,0.22122621883155427
52119,3,0.314895595918743,0.104965198639581,1,2,0,3,0.33405999512077234
52312,4,0.5848193788606499,0.14620484471516249,3,1,4,4,0.2775461770650799
52495,6,0.4621542341652151,0.07702570569420251,1,5,3,6,0.2816589493597909
53418,5,0.6893351838106161,0.13786703676212322,2,2,0,5,0.21453235410007226
53437,1,-0.0055555555555555,-0.0055555555555555,0,1,1,1,0.2775461770650799
53536,3,0.3858649100473626,0.12862163668245422,0,0,0,3,0.28101727419537864
53622,2,0.1640946402803546,0.0820473201401773,2,0,0,2,0.2546142959166163
54383,2,0.17460568206083882,0.08730284103041941,0,2,1,2,0.2223598156715093
54781,1,0.1597808441558441,0.1597808441558441,0,0,0,1,0.3423837125202901
55215,1,0.0033380018674136,0.0033380018674136,0,1,0,1,0.0588706553987492
55735,17,2.624717071001683,0.1543951218236284,12,3,7,13,0.2773915665562396
55994,30,3.481050017885991,0.1160350005961997,10,3,9,17,0.29082176745080973
56607,1,0.093667851756087,0.093667851756087,0,0,0,1,0.2421863320047221
56810,3,0.5326866530941234,0.17756221769804115,3,1,1,3,0.2775461770650799
57280,1,0.0802028690263984,0.0802028690263984,0,0,0,1,0.3802787172272266
57370,11,1.7485282628846837,0.1589571148076985,4,2,3,7,0.31025092744195926
58358,43,3.732987075265632,0.08681365291315424,13,20,3,43,0.1926974629302141
58864,28,2.1457776164094238,0.07663491487176513,11,8,9,22,0.2772341300869252
58884,63,5.472115004639481,0.08685896832761081,11,15,3,54,0.3163353562570255
59016,149,17.256488064750176,0.11581535613926293,56,45,31,119,0.2871395900496232
59238,1,0.2475852272727272,0.2475852272727272,1,0,1,1,0.2775461770650799
59323,1,0.113718820861678,0.113718820861678,0,0,0,1,0.2775461770650799
59377,137,10.846646791402103,0.07917260431680367,51,38,24,122,0.2564618118656551
59561,1,0.0902694683593559,0.0902694683593559,1,1,0,1,0.3487475405149261
59641,2,0.0185416666666667,0.00927083333333335,0,1,0,2,0.2775461770650799
60410,43,4.366430005729687,0.10154488385417877,13,17,10,33,0.2833838858915697
60561,4,0.008154127559804505,0.0020385318899511264,0,1,0,4,0.28811733323365696
61087,1,0.1368933463796477,0.1368933463796477,0,1,0,1,0.3318305755050174
61253,1,0.0939504421097827,0.0939504421097827,0,0,1,1,0.1134043441625504
61560,11,1.1024259455005163,0.10022054050004693,6,5,0,9,0.2683947185017853
61592,2,-0.29220547097606137,-0.14610273548803068,0,2,0,2,0.2458097744064291
61644,25,2.871722406267598,0.11486889625070391,9,16,5,17,0.2561922189458898
61651,111,12.620625822933041,0.11369933173813551,40,50,29,89,0.2657128939124611
61832,1,0.2424751718869365,0.2424751718869365,0,0,0,0,0.2775461770650799
61841,5,0.4783358162722824,0.09566716325445648,1,1,1,5,0.22777279431742184
62688,1,0.1199324324324324,0.1199324324324324,0,1,1,1,0.2775461770650799
63200,4,0.5239329670503379,0.13098324176258447,2,1,0,4,0.2775461770650799
63531,1,0.0197942793972836,0.0197942793972836,0,1,0,1,0.1038099588508906
64399,2,0.07540404040404029,0.037702020202020146,2,1,0,1,0.2775461770650799
65477,1,0.0509916181212477,0.0509916181212477,0,1,0,1,0.4011403830300492
66333,1,0.0450980392156862,0.0450980392156862,0,0,0,1,0.2775461770650799
66934,6,0.787875905961341,0.13131265099355685,0,1,0,6,0.31503447824401903
67063,5,0.561703088706368,0.1123406177412736,1,3,1,5,0.2553457278992705
67089,6,0.7697008172929971,0.12828346954883285,3,1,0,6,0.2775461770650799
67420,4,0.6515178850671746,0.16287947126679364,0,2,0,4,0.2267011637134873
68033,1,0.1135807141576372,0.1135807141576372,1,1,1,1,0.2775461770650799
68290,220,26.79957603359956,0.12181625469817982,84,65,63,183,0.2687390853038455
68718,1,-0.0516666666666666,-0.0516666666666666,0,1,0,1,0.2775461770650799
68863,3,0.3651008979803216,0.12170029932677386,2,0,1,2,0.23818111454580526
68864,1,0.3687205387205386,0.3687205387205386,1,0,0,0,0.2775461770650799
69015,1,0.2099730458221024,0.2099730458221024,0,0,0,1,0.2987634574912729
69633,2,0.18966765873015862,0.09483382936507931,1,1,1,2,0.2775461770650799
69646,1,0.0306077694235588,0.0306077694235588,0,0,0,0,0.2775461770650799
69751,1,0.0751893939393939,0.0751893939393939,0,1,0,0,0.2775461770650799
71292,8,0.9789207151263408,0.1223650893907926,5,4,3,7,0.226290260723692
71905,1,0.202233560090703,0.202233560090703,0,0,1,1,0.2775461770650799
72121,1,0.1869047619047619,0.1869047619047619,0,0,0,1,0.2775461770650799
72476,51,5.930729760160419,0.1162888188266749,29,25,17,46,0.27297602192820497
72522,6,0.7131532895429742,0.1188588815904957,3,2,0,6,0.2229727903827304
73396,2,0.0818745123131186,0.0409372561565593,0,2,0,2,0.16832332440341502
73484,3,0.5884462231441397,0.19614874104804658,0,2,0,2,0.2775461770650799
73547,5,0.4127254157121043,0.08254508314242086,1,4,1,5,0.30906465305342834
73564,2,0.0859203419788096,0.0429601709894048,0,1,0,2,0.27793323942705983
74229,5,0.1471174267829196,0.02942348535658392,1,2,1,2,0.2887099189952996
74810,24,1.6724596352077212,0.06968581813365506,8,10,2,24,0.27583592086889286
74842,3,0.4183688417791359,0.1394562805930453,2,2,1,3,0.1758113613809239
74869,8,0.252946545790033,0.031618318223754126,3,1,0,6,0.2760461663661944
74943,3,0.4281013257575757,0.1427004419191919,1,2,1,3,0.2775461770650799
74960,2,0.2064258333735878,0.1032129166867939,1,1,0,2,0.38243592542435134
75067,9,0.49689710373561335,0.055210789303957036,2,6,1,8,0.27748479546225274
75411,2,0.32124086981229827,0.16062043490614913,2,0,0,2,0.2775461770650799
75458,5,0.049948057732516406,0.00998961154650328,0,2,0,5,0.29979218484359044
75612,2,0.2660912946738978,0.1330456473369489,0,2,0,2,0.3109788797941999
75615,3,0.3904952300785633,0.13016507669285443,3,1,1,2,0.2775461770650799
75921,1,0.1244196769616937,0.1244196769616937,1,1,0,1,0.3043165232038964
76158,5,0.8619080665244434,0.1723816133048887,1,4,2,5,0.3114576863666248
76715,2,0.2660912946738978,0.1330456473369489,0,2,0,2,0.3109788797941999
76980,21,2.672896719769782,0.12728079617951343,7,1,0,13,0.27791674908955144
77757,13,1.0594666124648473,0.08149743172806517,4,6,2,13,0.33499195004850946
77812,1,0.1291125541125541,0.1291125541125541,1,1,0,1,0.2775461770650799
79352,12,1.1128620458360832,0.09273850381967359,8,5,3,10,0.23580898321775648
79422,1,0.0227272727272727,0.0227272727272727,0,1,0,1,0.2775461770650799
79960,6,0.6550096880993277,0.10916828134988794,4,2,2,5,0.27144362822569984
80293,5,0.6555238701218813,0.13110477402437626,2,2,0,5,0.3885959201514293
80444,19,1.9559373019989743,0.10294406852626181,11,6,5,15,0.26587039667315393
81789,2,0.07588468720821659,0.037942343604108295,0,1,0,1,0.19992242211434189
81999,41,4.557252716858998,0.11115250528924385,8,9,4,33,0.33447367084543705
82009,4,0.4261260301323327,0.10653150753308317,2,2,1,4,0.26223705297889055
82097,2,0.30257554945054943,0.15128777472527472,1,1,0,0,0.2775461770650799
82105,16,1.179954895606571,0.07374718097541069,4,12,4,16,0.3301067765503831
82350,1,0.1117790297937356,0.1117790297937356,0,0,0,1,0.2775461770650799
82410,2,0.2116002347852047,0.10580011739260235,1,1,0,2,0.1878881682140833
82442,7,0.656195033104755,0.09374214758639357,3,3,1,7,0.26120101999909656
82873,23,1.9978831538689568,0.0868644849508242,5,14,0,23,0.29954930429611176
85148,2,0.3656177156177156,0.1828088578088578,0,0,1,0,0.3338784949903732
85258,13,1.1812210336736233,0.09086315643643256,6,5,4,8,0.2733392667400811
85288,38,4.008903283860653,0.10549745483843824,13,14,15,30,0.30449160542440135
85370,75,7.341155241952715,0.09788206989270287,23,21,15,62,0.2880984042408093
85585,1,0.0487588183421516,0.0487588183421516,0,0,0,1,0.2775461770650799
85706,1,0.0803133983252093,0.0803133983252093,1,1,0,1,0.0829206554734483
85789,1,0.1911764705882352,0.1911764705882352,0,0,1,0,0.2775461770650799
85791,1,0.1659881831520487,0.1659881831520487,1,1,0,0,0.2775461770650799
85864,4,-0.0614103563834712,-0.0153525890958678,1,2,1,3,0.22046349395990905
85867,2,0.25910322575434497,0.12955161287717248,1,1,0,2,0.2775461770650799
85906,3,0.3464292723608527,0.11547642412028424,3,2,1,3,0.20726934390816062
85941,36,5.201917824010139,0.14449771733361497,18,18,7,35,0.2823971749966047
86202,12,1.5695572739565617,0.13079643949638015,4,6,3,12,0.25684986313850705
86792,14,1.55044894380502,0.11074635312893,7,2,2,13,0.22417833112521235
88074,2,0.1911111111111111,0.09555555555555555,1,0,0,1,0.3367742553051697
88103,3,0.2323574401721837,0.07745248005739457,1,1,0,3,0.1681083925443766
88590,1,0.1176290782388343,0.1176290782388343,1,1,1,1,0.2775461770650799
88682,2,0.132797619047619,0.0663988095238095,1,1,1,1,0.2775461770650799
88683,1,0.0078441558441558,0.0078441558441558,1,1,0,1,0.118966487422528
88755,415,49.45625958009576,0.11917170983155605,124,176,50,381,0.2674716964389236
88909,1,0.1579537953795379,0.1579537953795379,0,1,0,1,0.2650575063470564
89086,1,0.130805117501546,0.130805117501546,0,1,0,1,0.2775461770650799
89299,1,0.1690447957839262,0.1690447957839262,0,0,0,1,0.382385519151023
89701,2,0.054452668890742295,0.027226334445371148,0,0,1,2,0.2080803141525907
89718,1,0.1994521103896104,0.1994521103896104,0,1,0,1,0.2775461770650799
90836,22,2.273371801375896,0.10333508188072255,8,7,4,18,0.27179336593459463
91317,1,0.0138307005494505,0.0138307005494505,0,1,0,0,0.2775461770650799
91340,3,0.2058864997186309,0.06862883323954364,1,2,2,3,0.26546276540438296
91849,2,0.1601776136384344,0.0800888068192172,1,1,1,2,0.24789544435039312
91970,17,1.5601860757830666,0.09177565151665097,10,5,6,15,0.2814613107053378
92469,3,0.4103583090680277,0.1367861030226759,2,1,1,3,0.23282135489735142
92571,9,0.7617639489597893,0.08464043877330991,2,6,1,9,0.26674460178774606
92572,5,0.484870582967049,0.09697411659340979,1,3,0,4,0.33894042830912946
92738,4,0.3913098391976738,0.09782745979941845,0,2,0,3,0.26815125560606234
93128,23,2.6732156981644284,0.11622676948540993,9,6,8,14,0.27082133896541666
93720,42,5.001449958788894,0.11908214187592604,24,16,18,40,0.24872753501618905
93740,3,0.3210004113819901,0.10700013712733003,3,1,1,3,0.2775461770650799
94201,2,0.181178983714698,0.090589491857349,1,1,0,2,0.29121182611339647
94529,1,0.1059895833333333,0.1059895833333333,1,0,1,1,0.2775461770650799
95424,48,4.667334293869141,0.09723613112227376,13,19,2,40,0.28864466492545066
95732,6,0.6896181225830178,0.1149363537638363,6,2,4,5,0.2775461770650799
95810,35,3.1512872377090417,0.09003677822025834,16,23,4,34,0.27714889257879943
95976,19,1.5897916957939922,0.08367324714705222,7,7,4,15,0.2721870215443901
96341,2,0.1319293719457467,0.06596468597287335,1,2,0,2,0.30271306116806806
96718,6,0.4778601997719644,0.07964336662866074,0,1,1,4,0.3377603206226951
98240,3,0.0671635745515172,0.022387858183839066,1,2,0,3,0.080797730634759
98322,1,0.2171262808921037,0.2171262808921037,0,1,0,1,0.2775461770650799
99353,21,2.8829631007132117,0.1372839571768196,6,6,4,16,0.2723733172631763
99397,4,-0.10217970835537549,-0.025544927088843872,2,3,1,4,0.18389544157245338
100131,6,0.8247986565962021,0.13746644276603368,1,3,0,6,0.21528371505106933
100399,1,0.186552795031056,0.186552795031056,0,0,0,1,0.1093033764566087
100986,5,0.515329095106056,0.10306581902121119,3,5,3,4,0.26508881580849825
102017,15,2.069545469277717,0.1379696979518478,7,5,3,10,0.27559412562687163
102258,1,0.064005424954792,0.064005424954792,1,1,0,1,0.0899195606367777
103565,8,0.5125195953099562,0.06406494941374452,2,6,2,7,0.18277590774433985
104124,17,1.9855789785706994,0.11679876344533525,4,9,1,16,0.2935167483401318
105470,1623,171.60839634932515,0.1057353027414203,534,550,256,1335,0.2761281479160247
106270,1,0.1421911148960328,0.1421911148960328,1,0,0,1,0.0737013025231815
106405,5,0.5023681929081203,0.10047363858162406,1,2,0,3,0.2775461770650799
106872,1,0.1441002558048012,0.1441002558048012,0,1,0,1,0.5787056391322949
108354,15,0.846072164895944,0.05640481099306293,1,5,0,13,0.31949664687782814
108390,9,1.370275305159392,0.1522528116843769,5,1,1,7,0.2817719748765563
108725,21,1.8299423588189168,0.08714011232471032,9,15,2,18,0.2884109530765802
110864,17,1.9833473329334002,0.11666749017255296,5,11,0,17,0.30197319749922086
111038,2,0.0153155706727135,0.00765778533635675,1,1,0,1,0.2775461770650799
111051,3,0.3452618541230129,0.11508728470767098,0,2,0,3,0.2792195288608848
111114,1,0.0817585935889507,0.0817585935889507,0,0,0,1,0.2775461770650799
111195,3,0.2108671339336986,0.0702890446445662,0,3,0,3,0.3433381480266476
111196,4,0.15912830403924091,0.03978207600981023,4,2,0,4,0.25138365720302525
111630,1,0.1589225589225589,0.1589225589225589,0,1,0,1,0.2775461770650799
111819,1,0.2220802404346708,0.2220802404346708,0,0,0,1,0.2775461770650799
111961,1,-0.0458333333333333,-0.0458333333333333,0,1,0,1,0.2775461770650799
112515,75,6.718852411813222,0.08958469882417629,39,15,27,47,0.29084903986910254
112935,1,0.287121212121212,0.287121212121212,0,0,0,1,0.2775461770650799
114060,1,0.113718820861678,0.113718820861678,0,0,0,1,0.2775461770650799
115333,1,0.0752895752895753,0.0752895752895753,0,0,0,1,0.2775461770650799
115763,1,0.0816017316017316,0.0816017316017316,0,0,0,1,0.2775461770650799
116088,2,0.35329329004329,0.176646645021645,0,1,1,1,0.2775461770650799
117432,1,0.130965225059428,0.130965225059428,1,1,0,1,0.1899220024002768
117674,102,15.948332540218036,0.15635620137468664,26,33,11,89,0.2882421782838068
117996,27,2.161322678172012,0.08004898808044489,13,14,7,16,0.271781636227314
